NOMBRE-PROCESO;TIPO;COMPORTAMIENTO;T_DE_LLEGADA
consultar_validez_mensaje-327;D;2,2;34
consultar_validez_mensaje-328;D;2,2;34
consultar_validez_mensaje-329;D;2,2;34
consultar_validez_mensaje-330;D;2,2;34
consultar_validez_mensaje-331;D;2,2;34
consultar_validez_mensaje-332;D;2,2;34
consultar_validez_mensaje-333;D;2,2;34
consultar_validez_mensaje-334;D;2,2;34
consultar_validez_mensaje-335;D;2,2;34
consultar_validez_mensaje-336;D;2,2;34
consultar_validez_mensaje-337;D;2,2;34
consultar_validez_mensaje-338;D;2,2;34
consultar_validez_mensaje-339;D;2,2;34
consultar_validez_mensaje-340;D;2,2;34
consultar_validez_mensaje-341;D;2,2;34
consultar_validez_mensaje-342;D;2,2;34
consultar_validez_mensaje-343;D;2,2;34
consultar_validez_mensaje-344;D;2,2;34
consultar_validez_mensaje-345;D;2,2;34
consultar_validez_mensaje-346;D;2,2;34
consultar_validez_mensaje-347;D;2,2;34
consultar_validez_mensaje-348;D;2,2;34
consultar_validez_mensaje-349;D;2,2;34
consultar_validez_mensaje-350;D;2,2;34
consultar_validez_mensaje-351;D;2,2;34
consultar_validez_mensaje-352;D;2,2;34
consultar_validez_mensaje-353;D;2,2;34
consultar_validez_mensaje-354;D;2,2;34
consultar_validez_mensaje-355;D;2,2;34
consultar_validez_mensaje-356;D;2,2;34
consultar_validez_mensaje-357;D;2,2;34
consultar_validez_mensaje-358;D;2,2;34
consultar_validez_mensaje-359;D;2,2;34
consultar_validez_mensaje-360;D;2,2;34
consultar_validez_mensaje-361;D;2,2;34
consultar_validez_mensaje-362;D;2,2;34
consultar_validez_mensaje-363;D;2,2;34
consultar_validez_mensaje-364;D;2,2;34
consultar_validez_mensaje-365;D;2,2;34
consultar_validez_mensaje-366;D;2,2;34
consultar_validez_mensaje-367;D;2,2;34
consultar_validez_mensaje-368;D;2,2;34
consultar_validez_mensaje-369;D;2,2;34
consultar_validez_mensaje-370;D;2,2;34
consultar_validez_mensaje-371;D;2,2;34
consultar_validez_mensaje-372;D;2,2;34
consultar_validez_mensaje-373;D;2,2;34
consultar_validez_mensaje-374;D;2,2;34
consultar_validez_mensaje-375;D;2,2;34
consultar_validez_mensaje-376;D;2,2;34
consultar_validez_mensaje-377;D;2,2;34
consultar_validez_mensaje-378;D;2,2;34
consultar_validez_mensaje-379;D;2,2;34
consultar_validez_mensaje-380;D;2,2;34
consultar_validez_mensaje-381;D;2,2;34
consultar_validez_mensaje-382;D;2,2;34
consultar_validez_mensaje-383;D;2,2;38
consultar_validez_mensaje-384;D;2,2;38
consultar_validez_mensaje-385;D;2,2;38
consultar_validez_mensaje-386;D;2,2;38
consultar_validez_mensaje-387;D;2,2;38
consultar_validez_mensaje-388;D;2,2;38
consultar_validez_mensaje-389;D;2,2;38
consultar_validez_mensaje-390;D;2,2;38
consultar_validez_mensaje-391;D;2,2;38
consultar_validez_mensaje-392;D;2,2;38
consultar_validez_mensaje-393;D;2,2;38
consultar_validez_mensaje-394;D;2,2;38
consultar_validez_mensaje-395;D;2,2;38
consultar_validez_mensaje-396;D;2,2;38
consultar_validez_mensaje-397;D;2,2;38
consultar_validez_mensaje-398;D;2,2;38
consultar_validez_mensaje-399;D;2,2;38
consultar_validez_mensaje-400;D;2,2;38
consultar_validez_mensaje-401;D;2,2;38
consultar_validez_mensaje-402;D;2,2;38
consultar_validez_mensaje-403;D;2,2;38
consultar_validez_mensaje-404;D;2,2;38
consultar_validez_mensaje-405;D;2,2;38
consultar_validez_mensaje-406;D;2,2;38
consultar_validez_mensaje-407;D;2,2;38
consultar_validez_mensaje-408;D;2,2;38
consultar_validez_mensaje-409;D;2,2;38
consultar_validez_mensaje-410;D;2,2;38
consultar_validez_mensaje-411;D;2,2;38
consultar_validez_mensaje-412;D;2,2;38
consultar_validez_mensaje-413;D;2,2;38
consultar_validez_mensaje-414;D;2,2;38
consultar_validez_mensaje-415;D;2,2;38
consultar_validez_mensaje-416;D;2,2;38
consultar_validez_mensaje-417;D;2,2;38
consultar_validez_mensaje-418;D;2,2;38
consultar_validez_mensaje-419;D;2,2;38
consultar_validez_mensaje-420;D;2,2;38
consultar_validez_mensaje-421;D;2,2;38
consultar_validez_mensaje-422;D;2,2;38
consultar_validez_mensaje-423;D;2,2;38
consultar_validez_mensaje-424;D;2,2;38

firmar_mensaje-322;B;6,1,2;41
firmar_mensaje-323;B;6,1,2;41
firmar_mensaje-324;B;6,1,2;41
firmar_mensaje-325;B;6,1,2;41
firmar_mensaje-326;B;6,1,2;41
firmar_mensaje-327;B;6,1,2;41
firmar_mensaje-328;B;6,1,2;41
firmar_mensaje-329;B;6,1,2;41
firmar_mensaje-330;B;6,1,2;41
firmar_mensaje-331;B;6,1,2;41
firmar_mensaje-332;B;6,1,2;41
firmar_mensaje-333;B;6,1,2;41
firmar_mensaje-334;B;6,1,2;41
firmar_mensaje-335;B;6,1,2;41
firmar_mensaje-336;B;6,1,2;41
firmar_mensaje-337;B;6,1,2;41
firmar_mensaje-338;B;6,1,2;41
firmar_mensaje-339;B;6,1,2;41
firmar_mensaje-340;B;6,1,2;41
firmar_mensaje-341;B;6,1,2;41
firmar_mensaje-342;B;6,1,2;41
firmar_mensaje-343;B;6,1,2;41
firmar_mensaje-344;B;6,1,2;41
firmar_mensaje-345;B;6,1,2;41
firmar_mensaje-346;B;6,1,2;43
firmar_mensaje-347;B;6,1,2;43
firmar_mensaje-348;B;6,1,2;43
firmar_mensaje-349;B;6,1,2;43
firmar_mensaje-350;B;6,1,2;43
firmar_mensaje-351;B;6,1,2;43
firmar_mensaje-352;B;6,1,2;43
firmar_mensaje-353;B;6,1,2;43
firmar_mensaje-354;B;6,1,2;43
firmar_mensaje-355;B;6,1,2;43
firmar_mensaje-356;B;6,1,2;43
firmar_mensaje-357;B;6,1,2;43
firmar_mensaje-358;B;6,1,2;43
firmar_mensaje-359;B;6,1,2;43
firmar_mensaje-360;B;6,1,2;43
firmar_mensaje-361;B;6,1,2;43
firmar_mensaje-362;B;6,1,2;43
firmar_mensaje-363;B;6,1,2;43
firmar_mensaje-364;B;6,1,2;43
firmar_mensaje-365;B;6,1,2;43
firmar_mensaje-366;B;6,1,2;43
firmar_mensaje-367;B;6,1,2;43
firmar_mensaje-368;B;6,1,2;43
firmar_mensaje-369;B;6,1,2;43
firmar_mensaje-370;B;6,1,2;43
firmar_mensaje-371;B;6,1,2;43
firmar_mensaje-372;B;6,1,2;43
firmar_mensaje-373;B;6,1,2;43
firmar_mensaje-374;B;6,1,2;43
firmar_mensaje-375;B;6,1,2;43
firmar_mensaje-376;B;6,1,2;43
firmar_mensaje-377;B;6,1,2;43
firmar_mensaje-378;B;6,1,2;43
consultar_validez_mensaje-425;D;2,2;46
consultar_validez_mensaje-426;D;2,2;46
consultar_validez_mensaje-427;D;2,2;46
consultar_validez_mensaje-428;D;2,2;46
consultar_validez_mensaje-429;D;2,2;46
consultar_validez_mensaje-430;D;2,2;46
consultar_validez_mensaje-431;D;2,2;46
consultar_validez_mensaje-432;D;2,2;46
consultar_validez_mensaje-433;D;2,2;46
consultar_validez_mensaje-434;D;2,2;46
consultar_validez_mensaje-435;D;2,2;46
consultar_validez_mensaje-436;D;2,2;46
consultar_validez_mensaje-437;D;2,2;46
consultar_validez_mensaje-438;D;2,2;46
consultar_validez_mensaje-439;D;2,2;46
consultar_validez_mensaje-440;D;2,2;46
consultar_validez_mensaje-441;D;2,2;46
consultar_validez_mensaje-442;D;2,2;46
consultar_validez_mensaje-443;D;2,2;46
consultar_validez_mensaje-444;D;2,2;46
consultar_validez_mensaje-445;D;2,2;46
consultar_validez_mensaje-446;D;2,2;46
consultar_validez_mensaje-447;D;2,2;46
consultar_validez_mensaje-448;D;2,2;46
consultar_validez_mensaje-449;D;2,2;46
consultar_validez_mensaje-450;D;2,2;46
consultar_validez_mensaje-451;D;2,2;46
consultar_validez_mensaje-452;D;2,2;46
consultar_validez_mensaje-453;D;2,2;46
consultar_validez_mensaje-454;D;2,2;46
consultar_validez_mensaje-455;D;2,2;46
consultar_validez_mensaje-456;D;2,2;46
consultar_validez_mensaje-457;D;2,2;46
consultar_validez_mensaje-458;D;2,2;46
consultar_validez_mensaje-459;D;2,2;46
consultar_validez_mensaje-460;D;2,2;46
consultar_validez_mensaje-461;D;2,2;46
consultar_validez_mensaje-462;D;2,2;46
firmar_mensaje-453;B;6,1,2;47
firmar_mensaje-454;B;6,1,2;47
firmar_mensaje-455;B;6,1,2;47
firmar_mensaje-456;B;6,1,2;47
firmar_mensaje-457;B;6,1,2;47
firmar_mensaje-458;B;6,1,2;47
firmar_mensaje-459;B;6,1,2;47
firmar_mensaje-460;B;6,1,2;47
firmar_mensaje-461;B;6,1,2;47
firmar_mensaje-462;B;6,1,2;47
firmar_mensaje-463;B;6,1,2;47
firmar_mensaje-464;B;6,1,2;47
firmar_mensaje-465;B;6,1,2;47
firmar_mensaje-466;B;6,1,2;47
firmar_mensaje-467;B;6,1,2;47
firmar_mensaje-468;B;6,1,2;47
firmar_mensaje-469;B;6,1,2;47
firmar_mensaje-470;B;6,1,2;47
firmar_mensaje-471;B;6,1,2;47
firmar_mensaje-472;B;6,1,2;47
firmar_mensaje-473;B;6,1,2;47
firmar_mensaje-474;B;6,1,2;47
firmar_mensaje-475;B;6,1,2;47
firmar_mensaje-476;B;6,1,2;47
firmar_mensaje-477;B;6,1,2;47
firmar_mensaje-478;B;6,1,2;47
firmar_mensaje-479;B;6,1,2;47
firmar_mensaje-480;B;6,1,2;47
firmar_mensaje-481;B;6,1,2;47
firmar_mensaje-482;B;6,1,2;47
firmar_mensaje-483;B;6,1,2;47
firmar_mensaje-484;B;6,1,2;47
firmar_mensaje-485;B;6,1,2;47
firmar_mensaje-486;B;6,1,2;47
firmar_mensaje-487;B;6,1,2;47
firmar_mensaje-488;B;6,1,2;47
firmar_mensaje-489;B;6,1,2;47
firmar_mensaje-490;B;6,1,2;47
firmar_mensaje-491;B;6,1,2;47
firmar_mensaje-492;B;6,1,2;47
firmar_mensaje-493;B;6,1,2;47
firmar_mensaje-494;B;6,1,2;47
firmar_mensaje-495;B;6,1,2;47
firmar_mensaje-496;B;6,1,2;47
firmar_mensaje-497;B;6,1,2;47
firmar_mensaje-498;B;6,1,2;47
firmar_mensaje-499;B;6,1,2;47
firmar_mensaje-500;B;6,1,2;47
consultar_validez_mensaje-463;D;2,2;50
consultar_validez_mensaje-464;D;2,2;50
consultar_validez_mensaje-465;D;2,2;50
consultar_validez_mensaje-466;D;2,2;50
consultar_validez_mensaje-467;D;2,2;50
consultar_validez_mensaje-468;D;2,2;50
consultar_validez_mensaje-469;D;2,2;50
consultar_validez_mensaje-470;D;2,2;50
consultar_validez_mensaje-471;D;2,2;50
consultar_validez_mensaje-472;D;2,2;50
consultar_validez_mensaje-473;D;2,2;50
consultar_validez_mensaje-474;D;2,2;50
consultar_validez_mensaje-475;D;2,2;50
consultar_validez_mensaje-476;D;2,2;50
consultar_validez_mensaje-477;D;2,2;50
consultar_validez_mensaje-478;D;2,2;50
consultar_validez_mensaje-479;D;2,2;50
consultar_validez_mensaje-480;D;2,2;50
consultar_validez_mensaje-481;D;2,2;50
consultar_validez_mensaje-482;D;2,2;50
consultar_validez_mensaje-483;D;2,2;50
consultar_validez_mensaje-484;D;2,2;50
consultar_validez_mensaje-485;D;2,2;50
consultar_validez_mensaje-486;D;2,2;50
consultar_validez_mensaje-487;D;2,2;50
consultar_validez_mensaje-488;D;2,2;50
consultar_validez_mensaje-489;D;2,2;50
consultar_validez_mensaje-490;D;2,2;50
consultar_validez_mensaje-491;D;2,2;50
consultar_validez_mensaje-492;D;2,2;50
consultar_validez_mensaje-493;D;2,2;50
consultar_validez_mensaje-494;D;2,2;50
consultar_validez_mensaje-495;D;2,2;50
consultar_validez_mensaje-496;D;2,2;50
consultar_validez_mensaje-497;D;2,2;50
consultar_validez_mensaje-498;D;2,2;50
consultar_validez_mensaje-499;D;2,2;50
consultar_validez_mensaje-500;D;2,2;50
firmar_mensaje-379;B;6,1,2;55
firmar_mensaje-380;B;6,1,2;55
firmar_mensaje-381;B;6,1,2;55
firmar_mensaje-382;B;6,1,2;55
firmar_mensaje-383;B;6,1,2;55
firmar_mensaje-384;B;6,1,2;55
firmar_mensaje-385;B;6,1,2;55
firmar_mensaje-386;B;6,1,2;55
firmar_mensaje-387;B;6,1,2;55
firmar_mensaje-388;B;6,1,2;55
firmar_mensaje-389;B;6,1,2;55
firmar_mensaje-390;B;6,1,2;55
firmar_mensaje-391;B;6,1,2;55
firmar_mensaje-392;B;6,1,2;55
firmar_mensaje-393;B;6,1,2;55
firmar_mensaje-394;B;6,1,2;55
firmar_mensaje-395;B;6,1,2;55
firmar_mensaje-396;B;6,1,2;55
firmar_mensaje-397;B;6,1,2;55
firmar_mensaje-398;B;6,1,2;55
firmar_mensaje-399;B;6,1,2;55
firmar_mensaje-400;B;6,1,2;55
firmar_mensaje-401;B;6,1,2;55
firmar_mensaje-402;B;6,1,2;55
firmar_mensaje-403;B;6,1,2;55
firmar_mensaje-404;B;6,1,2;55
firmar_mensaje-405;B;6,1,2;55
firmar_mensaje-406;B;6,1,2;55
firmar_mensaje-407;B;6,1,2;55
firmar_mensaje-408;B;6,1,2;57
firmar_mensaje-409;B;6,1,2;57
firmar_mensaje-410;B;6,1,2;57
firmar_mensaje-411;B;6,1,2;57
firmar_mensaje-412;B;6,1,2;57
firmar_mensaje-413;B;6,1,2;57
firmar_mensaje-414;B;6,1,2;57
firmar_mensaje-415;B;6,1,2;57
firmar_mensaje-416;B;6,1,2;57
firmar_mensaje-417;B;6,1,2;57
firmar_mensaje-418;B;6,1,2;57
firmar_mensaje-419;B;6,1,2;57
firmar_mensaje-420;B;6,1,2;57
firmar_mensaje-421;B;6,1,2;57
firmar_mensaje-422;B;6,1,2;57
firmar_mensaje-423;B;6,1,2;57
firmar_mensaje-424;B;6,1,2;57
firmar_mensaje-425;B;6,1,2;57
firmar_mensaje-426;B;6,1,2;57
firmar_mensaje-427;B;6,1,2;57
firmar_mensaje-428;B;6,1,2;57
firmar_mensaje-429;B;6,1,2;57
firmar_mensaje-430;B;6,1,2;57
firmar_mensaje-431;B;6,1,2;57
firmar_mensaje-432;B;6,1,2;57
firmar_mensaje-433;B;6,1,2;57
firmar_mensaje-434;B;6,1,2;57
firmar_mensaje-435;B;6,1,2;57
firmar_mensaje-436;B;6,1,2;57
firmar_mensaje-437;B;6,1,2;57
firmar_mensaje-438;B;6,1,2;57
firmar_mensaje-439;B;6,1,2;57
firmar_mensaje-440;B;6,1,2;57
firmar_mensaje-441;B;6,1,2;57
firmar_mensaje-442;B;6,1,2;57
firmar_mensaje-443;B;6,1,2;57
firmar_mensaje-444;B;6,1,2;57
firmar_mensaje-445;B;6,1,2;57
firmar_mensaje-446;B;6,1,2;57
firmar_mensaje-447;B;6,1,2;57
firmar_mensaje-448;B;6,1,2;57
firmar_mensaje-449;B;6,1,2;57
firmar_mensaje-450;B;6,1,2;57
firmar_mensaje-451;B;6,1,2;57
firmar_mensaje-452;B;6,1,2;57
