NOMBRE-PROCESO;TIPO;COMPORTAMIENTO;T_DE_LLEGADA
calc_premio-328;D;10,5,10,5;11
calc_premio-329;D;10,5,10,5;11
calc_premio-330;D;10,5,10,5;11
calc_premio-331;D;10,5,10,5;11
calc_premio-332;D;10,5,10,5;11
calc_premio-333;D;10,5,10,5;11
calc_premio-334;D;10,5,10,5;11
calc_premio-335;D;10,5,10,5;11
calc_premio-336;D;10,5,10,5;11
calc_premio-337;D;10,5,10,5;11
calc_premio-338;D;10,5,10,5;11
calc_premio-339;D;10,5,10,5;11
calc_premio-340;D;10,5,10,5;11
calc_premio-341;D;10,5,10,5;11
calc_premio-342;D;10,5,10,5;11
calc_premio-343;D;10,5,10,5;11
calc_premio-344;D;10,5,10,5;11
calc_premio-345;D;10,5,10,5;11
calc_premio-346;D;10,5,10,5;11
calc_premio-347;D;10,5,10,5;11
calc_puntaje_mensaje-296;A;3,6,3;12
calc_puntaje_mensaje-297;A;3,6,3;12
calc_puntaje_mensaje-298;A;3,6,3;12
calc_puntaje_mensaje-299;A;3,6,3;12
calc_puntaje_mensaje-300;A;3,6,3;12
calc_puntaje_mensaje-301;A;3,6,3;12
calc_puntaje_mensaje-302;A;3,6,3;12
calc_puntaje_mensaje-303;A;3,6,3;12
calc_puntaje_mensaje-304;A;3,6,3;12
calc_puntaje_mensaje-305;A;3,6,3;12
calc_puntaje_mensaje-306;A;3,6,3;12
calc_puntaje_mensaje-307;A;3,6,3;12
calc_puntaje_mensaje-308;A;3,6,3;12
calc_puntaje_mensaje-309;A;3,6,3;12
calc_puntaje_mensaje-310;A;3,6,3;12
calc_puntaje_mensaje-311;A;3,6,3;12
calc_puntaje_mensaje-312;A;3,6,3;12
calc_puntaje_mensaje-313;A;3,6,3;12
calc_puntaje_mensaje-314;A;3,6,3;12
calc_puntaje_mensaje-315;A;3,6,3;12
calc_puntaje_mensaje-316;A;3,6,3;12
calc_puntaje_mensaje-317;A;3,6,3;12
calc_puntaje_mensaje-318;A;3,6,3;12
calc_puntaje_mensaje-319;A;3,6,3;12
calc_puntaje_mensaje-320;A;3,6,3;12
calc_puntaje_mensaje-321;A;3,6,3;12
calc_puntaje_mensaje-322;A;3,6,3;12
calc_puntaje_mensaje-323;A;3,6,3;12
calc_puntaje_mensaje-324;A;3,6,3;12
calc_puntaje_mensaje-325;A;3,6,3;12
calc_puntaje_mensaje-326;A;3,6,3;12
calc_puntaje_mensaje-327;A;3,6,3;12
calc_puntaje_mensaje-328;A;3,6,3;12
calc_puntaje_mensaje-329;A;3,6,3;12
calc_puntaje_mensaje-330;A;3,6,3;12
calc_puntaje_mensaje-331;A;3,6,3;12
calc_puntaje_mensaje-332;A;3,6,3;12
calc_puntaje_mensaje-333;A;3,6,3;12
calc_puntaje_mensaje-334;A;3,6,3;12
calc_puntaje_mensaje-335;A;3,6,3;12
calc_puntaje_mensaje-336;A;3,6,3;12
calc_puntaje_mensaje-337;A;3,6,3;12
calc_puntaje_mensaje-338;A;3,6,3;12
calc_puntaje_mensaje-339;A;3,6,3;12
calc_puntaje_mensaje-340;A;3,6,3;12
calc_puntaje_mensaje-341;A;3,6,3;12
calc_puntaje_mensaje-342;A;3,6,3;12
calc_puntaje_mensaje-343;A;3,6,3;12
calc_puntaje_mensaje-344;A;3,6,3;12
calc_puntaje_mensaje-345;A;3,6,3;12
calc_puntaje_mensaje-346;A;3,6,3;12
calc_puntaje_mensaje-347;A;3,6,3;12
calc_puntaje_mensaje-348;A;3,6,3;12
calc_puntaje_mensaje-349;A;3,6,3;12
calc_puntaje_mensaje-350;A;3,6,3;12
calc_puntaje_mensaje-351;A;3,6,3;12
calc_puntaje_mensaje-352;A;3,6,3;12
calc_puntaje_mensaje-353;A;3,6,3;12
calc_puntaje_mensaje-354;A;3,6,3;12
calc_puntaje_mensaje-355;A;3,6,3;12
calc_puntaje_mensaje-356;A;3,6,3;12
calc_puntaje_mensaje-357;A;3,6,3;12
calc_puntaje_mensaje-358;A;3,6,3;12
calc_puntaje_mensaje-359;A;3,6,3;12
calc_puntaje_mensaje-360;A;3,6,3;12
calc_puntaje_mensaje-361;A;3,6,3;12
calc_premio-348;D;10,5,10,5;15
calc_premio-349;D;10,5,10,5;15
calc_premio-350;D;10,5,10,5;15
calc_premio-351;D;10,5,10,5;15
calc_premio-352;D;10,5,10,5;15
calc_premio-353;D;10,5,10,5;15
calc_premio-354;D;10,5,10,5;15
calc_premio-355;D;10,5,10,5;15
calc_premio-356;D;10,5,10,5;15
calc_premio-357;D;10,5,10,5;15
calc_premio-358;D;10,5,10,5;15
calc_premio-359;D;10,5,10,5;15
calc_premio-360;D;10,5,10,5;15
calc_premio-361;D;10,5,10,5;15
calc_premio-362;D;10,5,10,5;15
calc_premio-363;D;10,5,10,5;15
calc_premio-364;D;10,5,10,5;15
calc_premio-365;D;10,5,10,5;15
calc_premio-366;D;10,5,10,5;15
calc_premio-367;D;10,5,10,5;15
calc_premio-368;D;10,5,10,5;15
calc_premio-369;D;10,5,10,5;15
calc_premio-370;D;10,5,10,5;15
calc_premio-371;D;10,5,10,5;15
calc_premio-372;D;10,5,10,5;15
calc_premio-373;D;10,5,10,5;15
calc_premio-374;D;10,5,10,5;15
calc_premio-375;D;10,5,10,5;15
calc_premio-376;D;10,5,10,5;15
calc_premio-377;D;10,5,10,5;15
calc_premio-378;D;10,5,10,5;15
calc_premio-379;D;10,5,10,5;15
calc_premio-380;D;10,5,10,5;15
calc_premio-381;D;10,5,10,5;15
calc_premio-382;D;10,5,10,5;15
calc_premio-383;D;10,5,10,5;15
calc_premio-384;D;10,5,10,5;15
calc_premio-385;D;10,5,10,5;15
calc_premio-386;D;10,5,10,5;15
calc_premio-387;D;10,5,10,5;15
calc_premio-388;D;10,5,10,5;15
calc_premio-389;D;10,5,10,5;15
calc_premio-390;D;10,5,10,5;15
calc_premio-391;D;10,5,10,5;15
calc_premio-392;D;10,5,10,5;15
calc_premio-393;D;10,5,10,5;15
calc_premio-394;D;10,5,10,5;15
calc_premio-395;D;10,5,10,5;15
calc_premio-396;D;10,5,10,5;15
calc_premio-397;D;10,5,10,5;15
calc_premio-398;D;10,5,10,5;15
calc_premio-399;D;10,5,10,5;15
calc_premio-400;D;10,5,10,5;15
calc_premio-401;D;10,5,10,5;15
calc_premio-402;D;10,5,10,5;15
calc_premio-403;D;10,5,10,5;15
calc_premio-404;D;10,5,10,5;15
calc_premio-405;D;10,5,10,5;15
calc_premio-406;D;10,5,10,5;15
calc_premio-407;D;10,5,10,5;15
calc_premio-408;D;10,5,10,5;15
calc_premio-409;D;10,5,10,5;15
calc_premio-410;D;10,5,10,5;15
calc_premio-411;D;10,5,10,5;15
calc_premio-412;D;10,5,10,5;15
calc_premio-413;D;10,5,10,5;15
calc_premio-414;D;10,5,10,5;15
calc_premio-415;D;10,5,10,5;15
calc_premio-416;D;10,5,10,5;15
calc_premio-417;D;10,5,10,5;15
calc_premio-418;D;10,5,10,5;15
calc_premio-419;D;10,5,10,5;15
calc_premio-420;D;10,5,10,5;15
calc_premio-421;D;10,5,10,5;15
calc_premio-422;D;10,5,10,5;15
calc_premio-423;D;10,5,10,5;15
calc_premio-424;D;10,5,10,5;15
calc_premio-425;D;10,5,10,5;15
calc_premio-426;D;10,5,10,5;15
calc_premio-427;D;10,5,10,5;15
calc_premio-428;D;10,5,10,5;15
calc_premio-429;D;10,5,10,5;15
calc_premio-430;D;10,5,10,5;15
calc_premio-431;D;10,5,10,5;15
calc_premio-432;D;10,5,10,5;15
calc_premio-433;D;10,5,10,5;15
calc_premio-434;D;10,5,10,5;15
calc_premio-435;D;10,5,10,5;15
calc_premio-436;D;10,5,10,5;15
calc_premio-437;D;10,5,10,5;15
calc_premio-438;D;10,5,10,5;15
calc_premio-439;D;10,5,10,5;15
calc_premio-440;D;10,5,10,5;15
calc_premio-441;D;10,5,10,5;15
calc_premio-442;D;10,5,10,5;15
calc_premio-443;D;10,5,10,5;15
calc_premio-444;D;10,5,10,5;15
calc_premio-445;D;10,5,10,5;15
calc_premio-446;D;10,5,10,5;15
calc_premio-447;D;10,5,10,5;15
calc_premio-448;D;10,5,10,5;15
calc_premio-449;D;10,5,10,5;15
calc_premio-450;D;10,5,10,5;15
calc_premio-451;D;10,5,10,5;15
calc_premio-452;D;10,5,10,5;15
calc_premio-453;D;10,5,10,5;15
calc_premio-454;D;10,5,10,5;15
calc_premio-455;D;10,5,10,5;15
calc_premio-456;D;10,5,10,5;15
calc_puntaje_mensaje-362;A;3,6,3;16
calc_puntaje_mensaje-363;A;3,6,3;16
calc_puntaje_mensaje-364;A;3,6,3;16
calc_puntaje_mensaje-365;A;3,6,3;16
calc_puntaje_mensaje-366;A;3,6,3;16
calc_puntaje_mensaje-367;A;3,6,3;16
calc_puntaje_mensaje-368;A;3,6,3;16
calc_puntaje_mensaje-369;A;3,6,3;16
calc_puntaje_mensaje-370;A;3,6,3;16
calc_puntaje_mensaje-371;A;3,6,3;16
calc_puntaje_mensaje-372;A;3,6,3;16
calc_puntaje_mensaje-373;A;3,6,3;16
calc_puntaje_mensaje-374;A;3,6,3;16
calc_puntaje_mensaje-375;A;3,6,3;16
calc_puntaje_mensaje-376;A;3,6,3;16
calc_puntaje_mensaje-377;A;3,6,3;16
calc_puntaje_mensaje-378;A;3,6,3;16
calc_puntaje_mensaje-379;A;3,6,3;16
calc_puntaje_mensaje-380;A;3,6,3;16
calc_puntaje_mensaje-381;A;3,6,3;16
calc_puntaje_mensaje-382;A;3,6,3;16
calc_puntaje_mensaje-383;A;3,6,3;16
calc_puntaje_mensaje-384;A;3,6,3;16
calc_puntaje_mensaje-385;A;3,6,3;16
calc_puntaje_mensaje-386;A;3,6,3;16
calc_puntaje_mensaje-387;A;3,6,3;16
calc_puntaje_mensaje-388;A;3,6,3;16
calc_puntaje_mensaje-389;A;3,6,3;16
calc_puntaje_mensaje-390;A;3,6,3;16
calc_puntaje_mensaje-391;A;3,6,3;16
calc_puntaje_mensaje-392;A;3,6,3;16
calc_puntaje_mensaje-393;A;3,6,3;16
calc_puntaje_mensaje-394;A;3,6,3;16
calc_puntaje_mensaje-395;A;3,6,3;16
calc_puntaje_mensaje-396;A;3,6,3;16
calc_puntaje_mensaje-397;A;3,6,3;16
calc_puntaje_mensaje-398;A;3,6,3;16
calc_puntaje_mensaje-399;A;3,6,3;16
calc_puntaje_mensaje-400;A;3,6,3;16
calc_puntaje_mensaje-401;A;3,6,3;16
calc_puntaje_mensaje-402;A;3,6,3;16
calc_puntaje_mensaje-403;A;3,6,3;16
calc_puntaje_mensaje-404;A;3,6,3;16
calc_puntaje_mensaje-405;A;3,6,3;16
calc_puntaje_mensaje-406;A;3,6,3;16
calc_puntaje_mensaje-407;A;3,6,3;16
calc_puntaje_mensaje-408;A;3,6,3;16
calc_puntaje_mensaje-409;A;3,6,3;16
calc_puntaje_mensaje-410;A;3,6,3;16
calc_puntaje_mensaje-411;A;3,6,3;16
calc_puntaje_mensaje-412;A;3,6,3;16
calc_puntaje_mensaje-413;A;3,6,3;16
calc_puntaje_mensaje-414;A;3,6,3;16
calc_puntaje_mensaje-415;A;3,6,3;16
calc_puntaje_mensaje-416;A;3,6,3;16
calc_puntaje_mensaje-417;A;3,6,3;16
calc_puntaje_mensaje-418;A;3,6,3;16
calc_puntaje_mensaje-419;A;3,6,3;16
calc_puntaje_mensaje-420;A;3,6,3;16
calc_puntaje_mensaje-421;A;3,6,3;16
calc_puntaje_mensaje-422;A;3,6,3;16
calc_puntaje_mensaje-423;A;3,6,3;16
calc_puntaje_mensaje-424;A;3,6,3;16
calc_puntaje_mensaje-425;A;3,6,3;16
calc_puntaje_mensaje-426;A;3,6,3;16
calc_puntaje_mensaje-427;A;3,6,3;16
calc_puntaje_mensaje-428;A;3,6,3;16
calc_puntaje_mensaje-429;A;3,6,3;16
calc_puntaje_mensaje-430;A;3,6,3;16
calc_puntaje_mensaje-431;A;3,6,3;16
calc_puntaje_mensaje-432;A;3,6,3;16
calc_puntaje_mensaje-433;A;3,6,3;16
calc_puntaje_mensaje-434;A;3,6,3;16
calc_puntaje_mensaje-435;A;3,6,3;16
calc_puntaje_mensaje-436;A;3,6,3;16
calc_puntaje_mensaje-437;A;3,6,3;16
calc_puntaje_mensaje-438;A;3,6,3;16
calc_puntaje_mensaje-439;A;3,6,3;16
calc_puntaje_mensaje-440;A;3,6,3;16
calc_puntaje_mensaje-441;A;3,6,3;16
calc_puntaje_mensaje-442;A;3,6,3;16
calc_puntaje_mensaje-443;A;3,6,3;16
calc_puntaje_mensaje-444;A;3,6,3;16
calc_puntaje_mensaje-445;A;3,6,3;16
calc_puntaje_mensaje-446;A;3,6,3;16
calc_puntaje_mensaje-447;A;3,6,3;16
calc_puntaje_mensaje-448;A;3,6,3;16
calc_puntaje_mensaje-449;A;3,6,3;16
calc_puntaje_mensaje-450;A;3,6,3;16
calc_puntaje_mensaje-451;A;3,6,3;16
calc_puntaje_mensaje-452;A;3,6,3;16
calc_puntaje_mensaje-453;A;3,6,3;16
calc_puntaje_mensaje-454;A;3,6,3;16
calc_puntaje_mensaje-455;A;3,6,3;16
calc_puntaje_mensaje-456;A;3,6,3;16
calc_puntaje_mensaje-457;A;3,6,3;16
calc_puntaje_mensaje-458;A;3,6,3;16
calc_puntaje_mensaje-459;A;3,6,3;16
calc_puntaje_mensaje-460;A;3,6,3;16
calc_puntaje_mensaje-461;A;3,6,3;16
calc_puntaje_mensaje-462;A;3,6,3;16
calc_puntaje_mensaje-463;A;3,6,3;16
calc_puntaje_mensaje-464;A;3,6,3;16
calc_puntaje_mensaje-465;A;3,6,3;16
calc_puntaje_mensaje-466;A;3,6,3;16
calc_puntaje_mensaje-467;A;3,6,3;16
calc_puntaje_mensaje-468;A;3,6,3;16
calc_puntaje_mensaje-469;A;3,6,3;16
calc_puntaje_mensaje-470;A;3,6,3;16
calc_puntaje_mensaje-471;A;3,6,3;16
calc_puntaje_mensaje-472;A;3,6,3;16
calc_puntaje_mensaje-473;A;3,6,3;16
calc_puntaje_mensaje-474;A;3,6,3;16
calc_puntaje_mensaje-475;A;3,6,3;16
calc_puntaje_mensaje-476;A;3,6,3;16
calc_puntaje_mensaje-477;A;3,6,3;16
calc_puntaje_mensaje-478;A;3,6,3;16
calc_puntaje_mensaje-479;A;3,6,3;16
calc_puntaje_mensaje-480;A;3,6,3;16
calc_puntaje_mensaje-481;A;3,6,3;16
calc_puntaje_mensaje-482;A;3,6,3;16
calc_puntaje_mensaje-483;A;3,6,3;16
calc_puntaje_mensaje-484;A;3,6,3;16
calc_puntaje_mensaje-485;A;3,6,3;16
calc_puntaje_mensaje-486;A;3,6,3;16
calc_puntaje_mensaje-487;A;3,6,3;16
calc_puntaje_mensaje-488;A;3,6,3;16
calc_puntaje_mensaje-489;A;3,6,3;16
calc_puntaje_mensaje-490;A;3,6,3;16
calc_puntaje_mensaje-491;A;3,6,3;16
calc_puntaje_mensaje-492;A;3,6,3;16
calc_puntaje_mensaje-493;A;3,6,3;16
calc_puntaje_mensaje-494;A;3,6,3;16
calc_puntaje_mensaje-495;A;3,6,3;16
calc_puntaje_mensaje-496;A;3,6,3;16
calc_puntaje_mensaje-497;A;3,6,3;16
calc_puntaje_mensaje-498;A;3,6,3;16
calc_puntaje_mensaje-499;A;3,6,3;16
calc_puntaje_mensaje-500;A;3,6,3;16
calc_premio-457;D;10,5,10,5;17
calc_premio-458;D;10,5,10,5;17
calc_premio-459;D;10,5,10,5;17
calc_premio-460;D;10,5,10,5;17
calc_premio-461;D;10,5,10,5;17
calc_premio-462;D;10,5,10,5;17
calc_premio-463;D;10,5,10,5;17
calc_premio-464;D;10,5,10,5;17
calc_premio-465;D;10,5,10,5;17
calc_premio-466;D;10,5,10,5;17
calc_premio-467;D;10,5,10,5;17
calc_premio-468;D;10,5,10,5;17
calc_premio-469;D;10,5,10,5;17
calc_premio-470;D;10,5,10,5;17
calc_premio-471;D;10,5,10,5;17
calc_premio-472;D;10,5,10,5;17
calc_premio-473;D;10,5,10,5;17
calc_premio-474;D;10,5,10,5;17
calc_premio-475;D;10,5,10,5;17
calc_premio-476;D;10,5,10,5;17
calc_premio-477;D;10,5,10,5;17
calc_premio-478;D;10,5,10,5;17
calc_premio-479;D;10,5,10,5;17
calc_premio-480;D;10,5,10,5;17
calc_premio-481;D;10,5,10,5;17
calc_premio-482;D;10,5,10,5;17
calc_premio-483;D;10,5,10,5;17
calc_premio-484;D;10,5,10,5;17
calc_premio-485;D;10,5,10,5;17
calc_premio-486;D;10,5,10,5;17
calc_premio-487;D;10,5,10,5;17
calc_premio-488;D;10,5,10,5;17
calc_premio-489;D;10,5,10,5;17
calc_premio-490;D;10,5,10,5;17
calc_premio-491;D;10,5,10,5;17
calc_premio-492;D;10,5,10,5;17
calc_premio-493;D;10,5,10,5;17
calc_premio-494;D;10,5,10,5;17
calc_premio-495;D;10,5,10,5;17
calc_premio-496;D;10,5,10,5;17
calc_premio-497;D;10,5,10,5;17
calc_premio-498;D;10,5,10,5;17
calc_premio-499;D;10,5,10,5;17
calc_premio-500;D;10,5,10,5;17
