NOMBRE-PROCESO;TIPO;COMPORTAMIENTO;T_DE_LLEGADA
calc_nivel_confianza-684;C;5,2,5;4
calc_nivel_confianza-685;C;5,2,5;4
calc_nivel_confianza-686;C;5,2,5;4
calc_nivel_confianza-687;C;5,2,5;4
calc_nivel_confianza-688;C;5,2,5;4
calc_nivel_confianza-689;C;5,2,5;4
calc_nivel_confianza-690;C;5,2,5;4
calc_nivel_confianza-691;C;5,2,5;4
calc_nivel_confianza-692;C;5,2,5;4
calc_nivel_confianza-693;C;5,2,5;4
calc_nivel_confianza-694;C;5,2,5;4
calc_nivel_confianza-695;C;5,2,5;4
calc_nivel_confianza-696;C;5,2,5;4
calc_nivel_confianza-697;C;5,2,5;4
calc_nivel_confianza-698;C;5,2,5;4
calc_nivel_confianza-699;C;5,2,5;4
calc_nivel_confianza-100;C;5,2,5;4
calc_nivel_confianza-101;C;5,2,5;5
calc_nivel_confianza-102;C;5,2,5;5
calc_nivel_confianza-136;C;5,2,5;5
calc_nivel_confianza-137;C;5,2,5;5
calc_nivel_confianza-138;C;5,2,5;5
calc_nivel_confianza-139;C;5,2,5;5
calc_nivel_confianza-140;C;5,2,5;5
calc_nivel_confianza-141;C;5,2,5;5
calc_nivel_confianza-142;C;5,2,5;5
calc_nivel_confianza-143;C;5,2,5;5
calc_nivel_confianza-144;C;5,2,5;5
calc_nivel_confianza-145;C;5,2,5;5
calc_nivel_confianza-146;C;5,2,5;5
calc_nivel_confianza-147;C;5,2,5;5
calc_nivel_confianza-148;C;5,2,5;5
calc_nivel_confianza-149;C;5,2,5;5
calc_nivel_confianza-150;C;5,2,5;5
calc_nivel_confianza-151;C;5,2,5;5
calc_nivel_confianza-152;C;5,2,5;5
calc_nivel_confianza-153;C;5,2,5;5
calc_nivel_confianza-154;C;5,2,5;5
calc_nivel_confianza-155;C;5,2,5;5
calc_nivel_confianza-156;C;5,2,5;5
calc_nivel_confianza-157;C;5,2,5;5
calc_nivel_confianza-158;C;5,2,5;5
calc_nivel_confianza-159;C;5,2,5;5
calc_nivel_confianza-160;C;5,2,5;5
calc_nivel_confianza-161;C;5,2,5;5
calc_nivel_confianza-162;C;5,2,5;5
calc_nivel_confianza-163;C;5,2,5;5
calc_nivel_confianza-164;C;5,2,5;5
calc_nivel_confianza-213;C;5,2,5;5
calc_nivel_confianza-214;C;5,2,5;5
calc_nivel_confianza-215;C;5,2,5;5
calc_nivel_confianza-216;C;5,2,5;5
calc_nivel_confianza-217;C;5,2,5;5
calc_nivel_confianza-218;C;5,2,5;5
calc_nivel_confianza-219;C;5,2,5;5
calc_nivel_confianza-220;C;5,2,5;5
calc_nivel_confianza-221;C;5,2,5;5
calc_nivel_confianza-222;C;5,2,5;5
calc_nivel_confianza-223;C;5,2,5;5
calc_nivel_confianza-224;C;5,2,5;5
calc_nivel_confianza-225;C;5,2,5;5
calc_nivel_confianza-226;C;5,2,5;5
calc_nivel_confianza-227;C;5,2,5;5
calc_nivel_confianza-228;C;5,2,5;5
calc_nivel_confianza-229;C;5,2,5;5
calc_nivel_confianza-230;C;5,2,5;5
calc_nivel_confianza-231;C;5,2,5;5
calc_nivel_confianza-232;C;5,2,5;5
calc_nivel_confianza-233;C;5,2,5;5
calc_nivel_confianza-234;C;5,2,5;5
calc_nivel_confianza-235;C;5,2,5;5
calc_nivel_confianza-236;C;5,2,5;5
calc_nivel_confianza-237;C;5,2,5;5
calc_nivel_confianza-238;C;5,2,5;5
calc_nivel_confianza-239;C;5,2,5;5
calc_nivel_confianza-240;C;5,2,5;5
calc_nivel_confianza-241;C;5,2,5;5
calc_nivel_confianza-242;C;5,2,5;5
calc_nivel_confianza-243;C;5,2,5;5
calc_nivel_confianza-244;C;5,2,5;5
calc_nivel_confianza-245;C;5,2,5;5
calc_nivel_confianza-246;C;5,2,5;5
calc_nivel_confianza-247;C;5,2,5;5
calc_nivel_confianza-248;C;5,2,5;5
calc_nivel_confianza-249;C;5,2,5;5
calc_nivel_confianza-250;C;5,2,5;5
calc_nivel_confianza-251;C;5,2,5;5
calc_nivel_confianza-252;C;5,2,5;5
calc_nivel_confianza-253;C;5,2,5;5
calc_nivel_confianza-254;C;5,2,5;5
calc_nivel_confianza-255;C;5,2,5;5
calc_nivel_confianza-256;C;5,2,5;5
calc_nivel_confianza-257;C;5,2,5;5
calc_nivel_confianza-258;C;5,2,5;5
calc_nivel_confianza-259;C;5,2,5;5
calc_nivel_confianza-260;C;5,2,5;5
calc_nivel_confianza-261;C;5,2,5;5
calc_nivel_confianza-262;C;5,2,5;5
calc_nivel_confianza-263;C;5,2,5;5
calc_nivel_confianza-264;C;5,2,5;5
calc_nivel_confianza-265;C;5,2,5;5
calc_nivel_confianza-266;C;5,2,5;5
calc_nivel_confianza-267;C;5,2,5;5
calc_nivel_confianza-268;C;5,2,5;5
calc_nivel_confianza-269;C;5,2,5;5
calc_nivel_confianza-270;C;5,2,5;5
calc_nivel_confianza-271;C;5,2,5;5
calc_nivel_confianza-272;C;5,2,5;5
calc_nivel_confianza-273;C;5,2,5;5
calc_nivel_confianza-274;C;5,2,5;5
calc_nivel_confianza-275;C;5,2,5;5
calc_nivel_confianza-276;C;5,2,5;5
calc_nivel_confianza-277;C;5,2,5;5
calc_nivel_confianza-278;C;5,2,5;5
calc_nivel_confianza-279;C;5,2,5;5
calc_nivel_confianza-280;C;5,2,5;5
calc_nivel_confianza-281;C;5,2,5;5
calc_nivel_confianza-282;C;5,2,5;5
calc_nivel_confianza-283;C;5,2,5;5
calc_nivel_confianza-284;C;5,2,5;5
calc_nivel_confianza-285;C;5,2,5;5
calc_nivel_confianza-286;C;5,2,5;5
calc_nivel_confianza-287;C;5,2,5;5
calc_nivel_confianza-288;C;5,2,5;5
calc_nivel_confianza-289;C;5,2,5;5
calc_nivel_confianza-290;C;5,2,5;5
calc_nivel_confianza-291;C;5,2,5;5
calc_nivel_confianza-292;C;5,2,5;5
calc_nivel_confianza-293;C;5,2,5;5
calc_nivel_confianza-294;C;5,2,5;5
calc_nivel_confianza-295;C;5,2,5;5
calc_nivel_confianza-296;C;5,2,5;5
calc_nivel_confianza-297;C;5,2,5;5
calc_nivel_confianza-298;C;5,2,5;5
calc_nivel_confianza-299;C;5,2,5;5
calc_nivel_confianza-300;C;5,2,5;5
calc_nivel_confianza-301;C;5,2,5;5
calc_nivel_confianza-302;C;5,2,5;5
calc_nivel_confianza-303;C;5,2,5;5
calc_nivel_confianza-304;C;5,2,5;5
calc_nivel_confianza-305;C;5,2,5;5
calc_nivel_confianza-306;C;5,2,5;5
calc_nivel_confianza-307;C;5,2,5;5
calc_nivel_confianza-308;C;5,2,5;5
calc_nivel_confianza-309;C;5,2,5;5
calc_nivel_confianza-310;C;5,2,5;5
calc_nivel_confianza-311;C;5,2,5;5
calc_nivel_confianza-312;C;5,2,5;5
calc_nivel_confianza-313;C;5,2,5;5
calc_nivel_confianza-314;C;5,2,5;5
calc_nivel_confianza-315;C;5,2,5;5
calc_nivel_confianza-316;C;5,2,5;5
calc_nivel_confianza-317;C;5,2,5;5
calc_nivel_confianza-318;C;5,2,5;5
calc_nivel_confianza-319;C;5,2,5;5
calc_nivel_confianza-320;C;5,2,5;5
calc_nivel_confianza-321;C;5,2,5;5
calc_nivel_confianza-322;C;5,2,5;5
calc_nivel_confianza-323;C;5,2,5;5
calc_nivel_confianza-324;C;5,2,5;5
calc_nivel_confianza-325;C;5,2,5;5
calc_nivel_confianza-326;C;5,2,5;5
calc_nivel_confianza-327;C;5,2,5;5
calc_nivel_confianza-328;C;5,2,5;5
calc_nivel_confianza-329;C;5,2,5;5
calc_nivel_confianza-330;C;5,2,5;5
calc_nivel_confianza-331;C;5,2,5;5
calc_nivel_confianza-332;C;5,2,5;5
calc_nivel_confianza-333;C;5,2,5;5
calc_nivel_confianza-334;C;5,2,5;5
calc_nivel_confianza-335;C;5,2,5;5
calc_nivel_confianza-336;C;5,2,5;5
calc_nivel_confianza-337;C;5,2,5;5
calc_nivel_confianza-338;C;5,2,5;5
calc_nivel_confianza-339;C;5,2,5;5
calc_nivel_confianza-340;C;5,2,5;5
calc_nivel_confianza-341;C;5,2,5;5
calc_nivel_confianza-342;C;5,2,5;5
calc_nivel_confianza-343;C;5,2,5;5
calc_nivel_confianza-344;C;5,2,5;5
calc_nivel_confianza-345;C;5,2,5;5
calc_nivel_confianza-346;C;5,2,5;5
calc_nivel_confianza-347;C;5,2,5;5
calc_nivel_confianza-348;C;5,2,5;5
calc_nivel_confianza-349;C;5,2,5;5
calc_nivel_confianza-350;C;5,2,5;5
calc_nivel_confianza-351;C;5,2,5;5
calc_nivel_confianza-352;C;5,2,5;5
calc_nivel_confianza-353;C;5,2,5;5
calc_nivel_confianza-354;C;5,2,5;5
calc_nivel_confianza-355;C;5,2,5;5
calc_nivel_confianza-356;C;5,2,5;5
calc_nivel_confianza-357;C;5,2,5;5
calc_nivel_confianza-358;C;5,2,5;5
calc_nivel_confianza-359;C;5,2,5;5
calc_nivel_confianza-360;C;5,2,5;5
calc_nivel_confianza-361;C;5,2,5;5
calc_nivel_confianza-362;C;5,2,5;5
calc_nivel_confianza-363;C;5,2,5;5
calc_nivel_confianza-364;C;5,2,5;5
calc_nivel_confianza-365;C;5,2,5;5
calc_nivel_confianza-366;C;5,2,5;5
calc_nivel_confianza-367;C;5,2,5;5
consultar_validez_mensaje-1;D;2,2;6
consultar_validez_mensaje-2;D;2,2;6
consultar_validez_mensaje-3;D;2,2;6
consultar_validez_mensaje-4;D;2,2;6
consultar_validez_mensaje-5;D;2,2;6
consultar_validez_mensaje-6;D;2,2;6
consultar_validez_mensaje-7;D;2,2;6
consultar_validez_mensaje-8;D;2,2;6
consultar_validez_mensaje-9;D;2,2;6
consultar_validez_mensaje-10;D;2,2;6
consultar_validez_mensaje-11;D;2,2;6
consultar_validez_mensaje-12;D;2,2;6
consultar_validez_mensaje-13;D;2,2;6
consultar_validez_mensaje-14;D;2,2;6
consultar_validez_mensaje-15;D;2,2;6
consultar_validez_mensaje-16;D;2,2;6
consultar_validez_mensaje-17;D;2,2;6
consultar_validez_mensaje-18;D;2,2;6
consultar_validez_mensaje-19;D;2,2;6
consultar_validez_mensaje-20;D;2,2;6
consultar_validez_mensaje-21;D;2,2;6
consultar_validez_mensaje-22;D;2,2;6
consultar_validez_mensaje-23;D;2,2;6
consultar_validez_mensaje-24;D;2,2;6
consultar_validez_mensaje-25;D;2,2;6
consultar_validez_mensaje-26;D;2,2;6
consultar_validez_mensaje-27;D;2,2;6
consultar_validez_mensaje-28;D;2,2;6
consultar_validez_mensaje-29;D;2,2;6
consultar_validez_mensaje-30;D;2,2;6
consultar_validez_mensaje-31;D;2,2;6
consultar_validez_mensaje-32;D;2,2;6
consultar_validez_mensaje-33;D;2,2;6
consultar_validez_mensaje-34;D;2,2;6
consultar_validez_mensaje-35;D;2,2;6
consultar_validez_mensaje-36;D;2,2;6
consultar_validez_mensaje-37;D;2,2;6
consultar_validez_mensaje-38;D;2,2;6
consultar_validez_mensaje-39;D;2,2;6
consultar_validez_mensaje-40;D;2,2;6
consultar_validez_mensaje-41;D;2,2;6
consultar_validez_mensaje-42;D;2,2;6
consultar_validez_mensaje-43;D;2,2;6
consultar_validez_mensaje-44;D;2,2;6
consultar_validez_mensaje-45;D;2,2;6
consultar_validez_mensaje-46;D;2,2;6
consultar_validez_mensaje-47;D;2,2;6
consultar_validez_mensaje-48;D;2,2;6
consultar_validez_mensaje-49;D;2,2;6
consultar_validez_mensaje-50;D;2,2;6
consultar_validez_mensaje-51;D;2,2;6
consultar_validez_mensaje-52;D;2,2;6
consultar_validez_mensaje-53;D;2,2;6
consultar_validez_mensaje-54;D;2,2;6
consultar_validez_mensaje-55;D;2,2;6
consultar_validez_mensaje-56;D;2,2;6
consultar_validez_mensaje-57;D;2,2;6
consultar_validez_mensaje-58;D;2,2;6
consultar_validez_mensaje-59;D;2,2;6
consultar_validez_mensaje-60;D;2,2;6
consultar_validez_mensaje-61;D;2,2;6
consultar_validez_mensaje-62;D;2,2;6
consultar_validez_mensaje-63;D;2,2;6
consultar_validez_mensaje-64;D;2,2;6
consultar_validez_mensaje-65;D;2,2;6
consultar_validez_mensaje-66;D;2,2;6
consultar_validez_mensaje-67;D;2,2;6
consultar_validez_mensaje-68;D;2,2;6
consultar_validez_mensaje-69;D;2,2;6
consultar_validez_mensaje-70;D;2,2;6
consultar_validez_mensaje-71;D;2,2;6
consultar_validez_mensaje-72;D;2,2;8
consultar_validez_mensaje-73;D;2,2;8
consultar_validez_mensaje-74;D;2,2;8
consultar_validez_mensaje-75;D;2,2;8
consultar_validez_mensaje-76;D;2,2;8
consultar_validez_mensaje-77;D;2,2;8
consultar_validez_mensaje-78;D;2,2;8
consultar_validez_mensaje-79;D;2,2;8
consultar_validez_mensaje-80;D;2,2;8
consultar_validez_mensaje-81;D;2,2;8
consultar_validez_mensaje-82;D;2,2;8
consultar_validez_mensaje-83;D;2,2;8
consultar_validez_mensaje-84;D;2,2;8
consultar_validez_mensaje-85;D;2,2;8
consultar_validez_mensaje-86;D;2,2;8
consultar_validez_mensaje-87;D;2,2;8
consultar_validez_mensaje-88;D;2,2;8
consultar_validez_mensaje-89;D;2,2;8
consultar_validez_mensaje-90;D;2,2;8
consultar_validez_mensaje-91;D;2,2;8
consultar_validez_mensaje-92;D;2,2;8
consultar_validez_mensaje-93;D;2,2;8
consultar_validez_mensaje-94;D;2,2;8
consultar_validez_mensaje-95;D;2,2;8
consultar_validez_mensaje-96;D;2,2;8
consultar_validez_mensaje-97;D;2,2;8
consultar_validez_mensaje-98;D;2,2;8
consultar_validez_mensaje-99;D;2,2;8
consultar_validez_mensaje-100;D;2,2;8
consultar_validez_mensaje-101;D;2,2;8
consultar_validez_mensaje-102;D;2,2;8
consultar_validez_mensaje-103;D;2,2;6
consultar_validez_mensaje-104;D;2,2;6
consultar_validez_mensaje-105;D;2,2;6
consultar_validez_mensaje-106;D;2,2;6
consultar_validez_mensaje-107;D;2,2;6
consultar_validez_mensaje-108;D;2,2;6
consultar_validez_mensaje-109;D;2,2;6
consultar_validez_mensaje-110;D;2,2;6
consultar_validez_mensaje-111;D;2,2;6
consultar_validez_mensaje-112;D;2,2;6
consultar_validez_mensaje-113;D;2,2;6
consultar_validez_mensaje-114;D;2,2;6
consultar_validez_mensaje-115;D;2,2;6
consultar_validez_mensaje-116;D;2,2;8
consultar_validez_mensaje-117;D;2,2;8
consultar_validez_mensaje-118;D;2,2;8
consultar_validez_mensaje-119;D;2,2;8
consultar_validez_mensaje-120;D;2,2;8
consultar_validez_mensaje-121;D;2,2;8
consultar_validez_mensaje-122;D;2,2;8
consultar_validez_mensaje-123;D;2,2;8
consultar_validez_mensaje-124;D;2,2;8
consultar_validez_mensaje-125;D;2,2;8
consultar_validez_mensaje-126;D;2,2;8
consultar_validez_mensaje-127;D;2,2;8
consultar_validez_mensaje-128;D;2,2;8
consultar_validez_mensaje-129;D;2,2;8
consultar_validez_mensaje-130;D;2,2;8
consultar_validez_mensaje-131;D;2,2;8
consultar_validez_mensaje-132;D;2,2;8
